"publisher","name","identity","appearances"
"DC","Sheila Dover","Public",2
"DC","Telman Davies","Public",2
"DC","Kajz Dox","Secret",2
"DC","Midas","Secret",2
"DC","Howard Crane","Secret",2
"DC","Brains Beldon","Public",2
"DC","William Dawson","Public",2
"DC","Don Caballero","Secret",2
"DC","El Papagayo II","Secret",2
"DC","Glass Man","Secret",2
"DC","Little Miss Redhead","Secret",2
"DC","Trata","Public",2
"DC","Ralph Jackson","Public",2
"DC","Fura","Public",2
"DC","Loral","Public",2
"DC","Agent Axis","Secret",2
"DC","Magi","Secret",2
"DC","Lisa Morice","Public",2
"DC","Carter Nichols","Public",2
"DC","Elena Leal","Public",2
"DC","Druid","Secret",2
"DC","Crone","Secret",2
"DC","Springheeled Jack","Secret",1
"DC","Napalm","Secret",1
"DC","Adellca","Secret",1
"DC","Artois","Secret",1
"DC","Backslash","Secret",1
"DC","Bayfrentos","Secret",1
"DC","Big Mummy","Secret",1
"DC","Bizarro Power Girl","Secret",1
"DC","Black Spider IV","Secret",1
"DC","Blinder","Secret",1
"DC","Bullfinch","Secret",1
"DC","Charles I","Public",1
"DC","Cockroach","Secret",1
"DC","Cricket","Secret",1
"DC","Doctor Retina","Secret",1
"DC","Edward I","Public",1
"DC","Ernie II","Secret",1
"DC","Farooq","Secret",1
"DC","Fork","Secret",1
"DC","Gigorr","Public",1
"DC","Hilt","Secret",1
"DC","Hooded Hoodie","Secret",1
"DC","Jabberwock","Secret",1
"DC","James Kim","Public",1
"DC","Jennifer Myers","Public",1
"DC","Joan Ng","Public",1
"DC","John I","Public",1
"DC","Kha-Ef-Re","Public",1
"DC","Kruul","Secret",1
"DC","Krypto (Clone)","Secret",1
"DC","Lattea","Public",1
"DC","Leatherchap","Secret",1
"DC","Mad Hat Harry","Secret",1
"DC","Mister Unknown","Secret",1
"DC","Morris Major","Secret",1
"DC","Naomi Lord","Public",1
"DC","Nicholas Pierce","Secret",1
"DC","Norman Rotrig","Secret",1
"DC","Orphan","Secret",1
"DC","Richard III","Public",1
"DC","Robert Kane","Public",1
"DC","Shedd","Secret",1
"DC","Southside","Secret",1
"DC","Spangle","Secret",1
"DC","Squillic","Secret",1
"DC","SVRMiger","Secret",1
"DC","Theodoric","Secret",1
"DC","Vegar","Secret",1
"DC","Yo-Yo","Secret",1
"DC","Altman","Public",1
"DC","Bizarro Booster Gold","Secret",1
"DC","Bizarro Fire","Secret",1
"DC","Bizarro Firestorm","Secret",1
"DC","Bizarro Hawkman","Secret",1
"DC","Black Commando","Secret",1
"DC","Bogeyman","Secret",1
"DC","Bonehead","Secret",1
"DC","Brigadoom","Public",1
"DC","British Bulldog","Secret",1
"DC","Byrna Brilyant","Secret",1
"DC","Captain Jaques","Secret",1
"DC","Cavalry-Man","Secret",1
"DC","Choreographer","Secret",1
"DC","Cloud","Public",1
"DC","Coalface","Secret",1
"DC","Cornwall Boy","Secret",1
"DC","Dana Tan","Public",1
"DC","Diesel","Secret",1
"DC","Drama King","Secret",1
"DC","Fabulous Boater Man","Secret",1
"DC","Glyn Droilx","Public",1
"DC","Hide","Secret",1
"DC","Ill-Informed White Guy","Secret",1
"DC","Immortal Man in Darkness III","Secret",1
"DC","Isabel Glenn","Public",1
"DC","Kai-Ro","Secret",1
"DC","Kuan Ti Impostor","Secret",1
"DC","Lady Nightingale","Secret",1
"DC","Lady Voodoo","Secret",1
"DC","Luftwaffe","Secret",1
"DC","Major Hubert","Secret",1
"DC","Mareena","Secret",1
"DC","Maxine Gibson","Public",1
"DC","Micron","Secret",1
"DC","Mighty Morris","Secret",1
"DC","Mind Czar","Secret",1
"DC","Ming Dynasty","Secret",1
"DC","Mister Granite","Secret",1
"DC","Mister Justice","Secret",1
"DC","Momma Cuss","Secret",1
"DC","Nathaniel Wayne","Public",1
"DC","Near Miss","Secret",1
"DC","Nicholas Quinzel","Public",1
"DC","Olivia Reynolds II","Secret",1
"DC","Only Child","Secret",1
"DC","Orange Medal","Secret",1
"DC","Oxymoron","Secret",1
"DC","Paul F. Burrows","Secret",1
"DC","Pharaoh I","Secret",1
"DC","Pharaoh II","Secret",1
"DC","Phinea","Public",1
"DC","Quetzlotl","Public",1
"DC","Reb","Secret",1
"DC","Rex Stewart","Secret",1
"DC","Rush Hour I","Secret",1
"DC","Rush Hour III","Secret",1
"DC","Senior Citizen","Secret",1
"DC","Settler II","Secret",1
"DC","Settler III","Secret",1
"DC","Settler IV","Secret",1
"DC","Settler V","Secret",1
"DC","Sharon Quinzel","Public",1
"DC","Stake","Secret",1
"DC","Sterling Silver","Secret",1
"DC","Steven Frank","Secret",1
"DC","Stone Cold Luke","Secret",1
"DC","Stuart Rawlings","Public",1
"DC","Super Annuator","Secret",1
"DC","Tin Bib","Secret",1
"DC","Toxic Tucker","Secret",1
"DC","Two-Ton Ted","Secret",1
"DC","Vivienne","Secret",1
"DC","Walter Steele","Public",1
"DC","Yellow Peril","Secret",1
"DC","Alvin Tanner","Public",1
"DC","Antinus","Public",1
"DC","Big Don Drummond","Secret",1
"DC","Blockbuster IV","Secret",1
"DC","Boneblaster","Secret",1
"DC","Cinderblock","Secret",1
"DC","Dax-Am","Public",1
"DC","Diane Dorst","Secret",1
"DC","Dyn-Xe","Public",1
"DC","King Billy","Secret",1
"DC","La Sangre","Secret",1
"DC","Lightning Bug","Secret",1
"DC","N-Emy","Secret",1
"DC","Norman McCay","Public",1
"DC","Regulator II","Secret",1
"DC","Vial","Secret",1
"DC","William von Hammer","Public",1
"DC","Ace of Spades VI","Secret",1
"DC","Agrippe","Public",1
"DC","Elisabeth Saint-Marie","Secret",1
"DC","Falseface","Secret",1
"DC","Gennes","Public",1
"DC","Gluttony II","Public",1
"DC","Jack","Public",1
"DC","James","Public",1
"DC","Layla Adams","Secret",1
"DC","Margaux de Mortain","Secret",1
"DC","Recca","Public",1
"DC","Tyson Sykes","Public",1
"DC","Victor Sono","Public",1
"DC","White Star","Secret",1
"DC","Zevonn Parzzx","Public",1
"DC","Bizarro Green Arrow","Secret",1
"DC","Bizarro Robin","Secret",1
"DC","Bizarro Toyman","Secret",1
"DC","Dale Smith","Secret",1
"DC","Gas Chamber","Secret",1
"DC","George Calderon","Public",1
"DC","Horus","Public",1
"DC","Impulse","Secret",1
"DC","Jackson Jones","Secret",1
"DC","Khyrana","Public",1
"DC","Master Task","Secret",1
"DC","Maxi-Man II","Secret",1
"DC","Nina Close","Public",1
"DC","Rebel II","Secret",1
"DC","Seducer","Secret",1
"DC","Strongarm","Secret",1
"DC","Thunderer II","Secret",1
"DC","Barnabus","Secret",1
"DC","Big Thunder","Secret",1
"DC","Blur","Public",1
"DC","Bulletdog","Secret",1
"DC","Buster","Public",1
"DC","Dynamole","Secret",1
"DC","E.S. Pete","Secret",1
"DC","Elaine Curry","Public",1
"DC","Eric Trautmann","Public",1
"DC","Erik Hanson","Secret",1
"DC","Fireface","Secret",1
"DC","Gladiator Giant","Secret",1
"DC","Henry Knight","Public",1
"DC","Honest Abe","Secret",1
"DC","Immortal Bald-Man-in-Armor","Secret",1
"DC","Jack of All Trades","Secret",1
"DC","King of the Cats II","Secret",1
"DC","Lady Liberty III","Secret",1
"DC","Lance Harrower","Public",1
"DC","Marisius","Public",1
"DC","Mickey the Mouse","Public",1
"DC","Mother Zed","Public",1
"DC","Poledancer","Secret",1
"DC","Quaker","Public",1
"DC","Sapling","Public",1
"DC","Silhouette II","Public",1
"DC","Sparkplug","Secret",1
"DC","Suli Stellamaris","Public",1
"DC","Thumbelina","Secret",1
"DC","Tornado Ninja","Secret",1
"DC","Uglyhead","Secret",1
"DC","Vitaman","Secret",1
"DC","Water","Public",1
"DC","Wicker Man","Secret",1
"DC","Zbigniew X","Public",1
"DC","Antonio Silencio","Public",1
"DC","Boy Blue","Secret",1
"DC","Captain","Secret",1
"DC","Caradoc","Public",1
"DC","Debra Sinclair","Public",1
"DC","Ebeneezer Badde","Secret",1
"DC","Flex III","Secret",1
"DC","Guilt","Secret",1
"DC","High-Rise","Secret",1
"DC","Lagomorph","Secret",1
"DC","Little B.U.D.D.Y.","Secret",1
"DC","Nobody","Secret",1
"DC","Purple Pilgrim","Secret",1
"DC","Samuel Benjamin","Secret",1
"DC","Soapy","Secret",1
"DC","Tech-Fu","Secret",1
"DC","Thought Terror","Secret",1
"DC","Tigris","Secret",1
"DC","White Willow","Secret",1
"DC","Wunda","Public",1
"DC","James Wright","Public",1
"DC","Scratch","Secret",1
"DC","Sheila Carr","Public",1
"DC","Steel Fang","Secret",1
"DC","Amok","Secret",1
"DC","Dennap","Public",1
"DC","Koenraad Von Grimm","Public",1
"DC","Martin Somers","Public",1
"DC","Mourn II","Secret",1
"DC","Paul Proch","Public",1
"DC","Bloque","Secret",1
"DC","Buckeye","Secret",1
"DC","Dickson Kurata","Public",1
"DC","Jack Monteleone","Public",1
"DC","James Stark","Public",1
"DC","Joe Hollywood","Secret",1
"DC","King of Spades IV","Secret",1
"DC","Larvanaut","Secret",1
"DC","Meat Cleaver","Secret",1
"DC","Muhammad X","Secret",1
"DC","Putty","Secret",1
"DC","Shadower II","Secret",1
"DC","Summer Gleeson","Public",1
"DC","Vartan Kevork","Public",1
"DC","Virago","Secret",1
"DC","Canis Minor","Public",1
"DC","Marge Dover","Public",1
"DC","Max Tuefeld","Public",1
"DC","Oya","Secret",1
"DC","Sirius","Secret",1
"DC","Warjack","Secret",1
"DC","Barin Char","Public",1
"DC","Colonel Glory","Secret",1
"DC","Doll Man II","Secret",1
"DC","Duran","Public",1
"DC","El Lobizon","Secret",1
"DC","Eve Teschmacher","Public",1
"DC","Girth","Secret",1
"DC","Gualicho","Secret",1
"DC","Joatt","Public",1
"DC","Kittyhawk","Secret",1
"DC","Laura Klein","Secret",1
"DC","Metalhead II","Secret",1
"DC","Napalm II","Secret",1
"DC","Pampero","Secret",1
"DC","Rosemary Fields","Secret",1
"DC","Skeleton","Secret",1
"DC","Tengu II","Secret",1
"DC","Tusk","Public",1
"DC","Audrey Lee","Public",1
"DC","Bitter Ruth","Secret",1
"DC","Bobby Gazzo","Public",1
"DC","Buzzword","Secret",1
"DC","Crazytop","Secret",1
"DC","Cybersaw","Secret",1
"DC","Cythonna","Public",1
"DC","Dartagnan","Secret",1
"DC","Deadfall II","Secret",1
"DC","Doctor Omega","Secret",1
"DC","Echielias","Public",1
"DC","Gorbzil Mammit","Public",1
"DC","Hearse","Secret",1
"DC","Heraphon","Public",1
"DC","Nurse Maggit","Public",1
"DC","Rrall","Public",1
"DC","Tora","Secret",1
"DC","Acidia","Secret",1
"DC","Adder","Secret",1
"DC","Becky Albright","Public",1
"DC","Bookworm III","Secret",1
"DC","Crackle","Secret",1
"DC","Kid Emotion","Secret",1
"DC","Manx","Secret",1
"DC","Michael Patten","Secret",1
"DC","Mister Action","Secret",1
"DC","Peter Malley","Secret",1
"DC","Pom Pom Girl","Secret",1
"DC","Prom Queen","Secret",1
"DC","Radiant II","Secret",1
"DC","Retro","Secret",1
"DC","Rip Roar","Public",1
"DC","Song Bird","Secret",1
"DC","Thaddeus Hoskins","Secret",1
"DC","Aimee DeWitt","Public",1
"DC","Andrea Martinez","Public",1
"DC","Andrew McFee","Secret",1
"DC","AWOL","Secret",1
"DC","David Mancini","Secret",1
"DC","Donald Sullivan","Public",1
"DC","Hannibal Hawk","Public",1
"DC","Hathak","Public",1
"DC","Hector Ramirez","Secret",1
"DC","Hoppy","Secret",1
"DC","Isaac Fisher","Public",1
"DC","Jasper Dolan","Public",1
"DC","Jimmy Murphy","Public",1
"DC","Kevin Kelly","Public",1
"DC","Luca Mareli","Public",1
"DC","Mawu","Public",1
"DC","Mickey Sullivan","Public",1
"DC","Millie","Public",1
"DC","Mister Finish","Secret",1
"DC","Ohiyesa II","Public",1
"DC","Richard Malverne","Public",1
"DC","Silas Kent","Public",1
"DC","Twilight II","Secret",1
"DC","Vincent Falcone","Public",1
"DC","Ace of Clubs (Arcana)","Secret",1
"DC","Ace of Diamonds (Arcana)","Secret",1
"DC","Ace of Hearts (Arcana)","Secret",1
"DC","Arashi Ohashi","Secret",1
"DC","Bloodtype","Secret",1
"DC","Fong","Public",1
"DC","Ironbolt","Secret",1
"DC","Mindy Falconer","Public",1
"DC","Mink","Secret",1
"DC","Myst","Secret",1
"DC","Panzer","Secret",1
"DC","Phillipe Mouton","Public",1
"DC","Richard Daniel","Public",1
"DC","Tarant","Public",1
"DC","Wardog","Secret",1
"DC","Abner Girdler","Public",1
"DC","Ace of Spades (Arcana)","Secret",1
"DC","Adrian Wentworth","Secret",1
"DC","Adrian Zapruder","Public",1
"DC","Buna","Public",1
"DC","Chillblaine III","Secret",1
"DC","Clay Irons","Secret",1
"DC","Doctor Spectron","Secret",1
"DC","Duality","Public",1
"DC","Indigo","Secret",1
"DC","Killrok","Secret",1
"DC","Lighter Man","Secret",1
"DC","Miles Duncan","Secret",1
"DC","Percival Pill","Public",1
"DC","Pierce I","Secret",1
"DC","Thomas Raymond Chatham","Public",1
"DC","Backstabber","Secret",1
"DC","Blowout","Secret",1
"DC","Chillblaine II","Secret",1
"DC","Daniel Paoulo","Secret",1
"DC","Druu","Public",1
"DC","Hotspot","Secret",1
"DC","Mary Harper","Public",1
"DC","Merritz","Public",1
"DC","Ohm","Secret",1
"DC","Quake","Secret",1
"DC","Shellgame","Secret",1
"DC","Stiletta","Secret",1
"DC","Wildman","Secret",1
"DC","Bloodthirst","Secret",1
"DC","Bludhound","Public",1
"DC","Codpiece","Secret",1
"DC","Epernix","Public",1
"DC","Hardknox","Secret",1
"DC","Jesus Valdez","Public",1
"DC","Marauder I","Secret",1
"DC","Michael Wasco","Secret",1
"DC","Perry Dennison","Secret",1
"DC","Rayyana","Public",1
"DC","Tuprolix","Public",1
"DC","Aaron Babcock","Public",1
"DC","Chillblaine I","Secret",1
"DC","Darthartheen","Secret",1
"DC","Dawlakispokpok","Public",1
"DC","Jon Kennedy Payne","Public",1
"DC","Martian Womanhunter","Public",1
"DC","Nicodemus","Secret",1
"DC","Norman the Doorman","Public",1
"DC","Pharamond","Secret",1
"DC","Phyllis Baker","Public",1
"DC","Rook","Secret",1
"DC","Rott","Public",1
"DC","Sonarr","Secret",1
"DC","Stinkbug","Secret",1
"DC","Thwarcharchura","Public",1
"DC","Zifor","Public",1
"DC","Agogg","Public",1
"DC","Angst","Public",1
"DC","Cursor","Secret",1
"DC","Desdemona","Public",1
"DC","Electrocutioner II","Secret",1
"DC","Huitzilopochtli","Public",1
"DC","Julius Barrow","Public",1
"DC","Mainframe","Secret",1
"DC","Professor Powder","Public",1
"DC","Shadowy Mister Evans","Secret",1
"DC","Turbeau","Public",1
"DC","Arsala","Secret",1
"DC","Britton","Public",1
"DC","Dan","Public",1
"DC","Dannel","Public",1
"DC","Elizabeth Harkness","Public",1
"DC","Fatima","Public",1
"DC","Jake Olsen","Public",1
"DC","Lazer","Public",1
"DC","Maia","Public",1
"DC","Mara II","Public",1
"DC","Miss Tribb","Public",1
"DC","Morisca","Public",1
"DC","Noor Harjavti","Public",1
"DC","Pandora I","Public",1
"DC","Rajar","Public",1
"DC","Ronel","Public",1
"DC","Stearn","Public",1
"DC","Thorne","Public",1
"DC","Ana\u00efs Arcane","Public",1
"DC","Beau Tyler","Public",1
"DC","Card Queen","Secret",1
"DC","Chlorino","Secret",1
"DC","Cyborg-87","Public",1
"DC","Cyndy Kurahara","Public",1
"DC","Diana Tyler","Public",1
"DC","Grover Baines","Public",1
"DC","Herald II","Secret",1
"DC","Inada Akatsu","Public",1
"DC","Iota","Public",1
"DC","Jerrie Rathaway","Public",1
"DC","Kaargl","Public",1
"DC","Kradlock","Public",1
"DC","Monmouth","Public",1
"DC","Ms. Terrific","Secret",1
"DC","Rodan Katatami","Public",1
"DC","Suli","Public",1
"DC","Sunburst IV","Secret",1
"DC","Syra","Public",1
"DC","Tyr-N","Public",1
"DC","Veil","Secret",1
"DC","Wolfgang Teppel","Public",1
"DC","Abe Crane","Secret",1
"DC","Abednego Danner","Public",1
"DC","Fist of Allah","Secret",1
"DC","Hemo-Goblin","Public",1
"DC","Hurricane","Secret",1
"DC","Hydra","Secret",1
"DC","Jackal I","Secret",1
"DC","Jake Tyler","Secret",1
"DC","Jan-L","Public",1
"DC","Jewelius Blak","Public",1
"DC","Killerwatt","Secret",1
"DC","Margaret Thatcher","Public",1
"DC","Misanthrope","Secret",1
"DC","Muse","Secret",1
"DC","Nara","Public",1
"DC","Pyro","Secret",1
"DC","Razorback","Secret",1
"DC","Slash","Secret",1
"DC","Snowflame","Secret",1
"DC","Susan Lawton","Public",1
"DC","Warhead","Secret",1
"DC","Zan-R","Public",1
"DC","Branwilla","Public",1
"DC","Doctor Aikens","Public",1
"DC","Doctor Cummings","Public",1
"DC","Doctor Peterson","Public",1
"DC","Ellie Mae Skaggs","Secret",1
"DC","Gan-M","Public",1
"DC","Han-T","Public",1
"DC","Henry Strauss","Public",1
"DC","John Charles Collins","Public",1
"DC","Nyra","Public",1
"DC","Skid Row Slasher","Secret",1
"DC","Sunspot","Secret",1
"DC","Ten-R","Public",1
"DC","Theodore Roosevelt","Public",1
"DC","William Roberts","Public",1
"DC","Anna Resik","Secret",1
"DC","Elvira","Public",1
"DC","Lucifer","Secret",1
"DC","Steven Brockman","Public",1
"DC","Xavier Purvis","Secret",1
"DC","Carl Hammer","Public",1
"DC","Lady Aquamarine","Public",1
"DC","Mr. Hammer","Public",1
"DC","Prince Aquamarine","Public",1
"DC","Red-Eye","Secret",1
"DC","Todd Walton","Public",1
"DC","Frederick Delmar","Secret",1
"DC","Gray Ghost I","Secret",1
"DC","Henry Heywood, Jr.","Public",1
"DC","Brand","Secret",1
"DC","Galte-Re","Public",1
"DC","Gary Johnson","Secret",1
"DC","Jonathan Gunnarson","Public",1
"DC","Ranakar","Public",1
"DC","Scorcher I","Secret",1
"DC","Slasher","Secret",1
"DC","Spear","Secret",1
"DC","Tanker","Secret",1
"DC","Windrider","Secret",1
"DC","C.A.P.D.","Secret",1
"DC","El Dorado","Secret",1
"DC","Marionette","Secret",1
"DC","Tsunami","Secret",1
"DC","Angela Wainwright","Public",1
"DC","Bounty Hunter","Secret",1
"DC","Charles Ralston","Secret",1
"DC","Hans Metis","Secret",1
"DC","Harold Kramer","Public",1
"DC","Ice King","Secret",1
"DC","K-9","Secret",1
"DC","Sky Raider","Secret",1
"DC","Thomas Quigley","Secret",1
"DC","Wildebeest I","Secret",1
"DC","Alvin Pierce","Public",1
"DC","Charlotte West","Public",1
"DC","Hildy Park","Public",1
"DC","Michael Wheeler","Public",1
"DC","Sophia Santos","Public",1
"DC","Darklight","Secret",1
"DC","Doc Scary","Secret",1
"DC","Hoogin","Public",1
"DC","Randall Stagg","Public",1
"DC","Stanga","Public",1
"DC","Heimdall","Secret",1
"DC","Lyndon Johnson","Public",1
"DC","Toymaster","Secret",1
"DC","Eye of Horus","Public",1
"DC","Supreme One","Secret",1
"DC","Typhoon (O.G.R.E.)","Secret",1
"DC","Zedabon Zarr","Secret",1
"DC","Dean Farr","Secret",1
"DC","Otto Fisher","Secret",1
"DC","Agantha","Secret",1
"DC","Aluminum","Secret",1
"DC","Barium","Secret",1
"DC","Calcium","Secret",1
"DC","Plutonium","Secret",1
"DC","Sodium","Secret",1
"DC","William Magnus (robot)","Secret",1
"DC","Zirconium","Secret",1
"DC","Boka","Public",1
"DC","Ferenc Aldebaran","Public",1
"DC","John Dolan","Public",1
"DC","Clyde Mardon","Public",1
"DC","Jeffrey Graham","Public",1
"DC","Kay","Public",1
"DC","Carnie Callahan","Public",1
"DC","Green Arrow","Secret",1
"DC","Robert Mason","Secret",1
"DC","Scott Scanlon","Public",1
"DC","Materna Minnx","Public",1
"DC","Frank Baker, Jr.","Public",1
"DC","Prowley","Public",1
"DC","Mark Antaeus","Public",1
"DC","Jerome Cox","Public",1
"DC","Ben Lo","Public",1
"DC","Auctioneer II","Secret",1
"DC","Matteo Bischoff","Secret",NA
"DC","Doomslayer","Secret",NA
"DC","Emily Sung","Secret",NA
"DC","Ry'jll","Secret",NA
"DC","Barry Quinzel","Public",NA
"DC","Dragonfly II","Secret",NA
"DC","Altin Ad'Ms","Public",NA
"DC","D'Kay D'Razz","Secret",NA
"DC","Jade Emperor Impostor","Secret",NA
"DC","Nightwing","Secret",NA
"DC","Douglas Parker","Public",NA
"DC","Aga'po","Public",NA
"DC","Flamebird","Secret",NA
"DC","Bro'Dee Walker","Public",NA
"DC","S'kidds'kakoth","Secret",NA
"DC","Dorian Chase","Secret",NA
"DC","Bizarro Joker","Secret",NA
"DC","R'amey Holl","Public",NA
"DC","Baron Bedlam II","Public",NA
"DC","Barracuda","Secret",NA
"DC","Barry Pierce","Public",NA
"DC","Basketcase","Secret",NA
"DC","B'ox","Public",NA
"DC","Cay'an","Secret",NA
"DC","G'hu","Public",NA
"DC","Killa 'Nilla","Secret",NA
"DC","M'gann M'orzz","Secret",NA
"DC","Roh'kar","Secret",NA
"DC","Till'all","Secret",NA
"DC","Barreer Wot","Public",NA
"DC","A'monn A'mokk","Public",NA
"DC","A'morr","Public",NA
"DC","B'dg","Secret",NA
"DC","Fear-Naught","Public",NA
"DC","Barrage II","Secret",NA
"DC","Basqat","Public",NA
"DC","Joseph Abernathy","Public",NA
"DC","Sh'ri Valkyr","Public",NA
"DC","Daniel Coleman","Public",NA
"DC","Kamau","Public",NA
"DC","Tai'Darshan","Public",NA
"DC","Jigundus","Public",NA
"DC","Luke O'Brian","Secret",NA
"DC","Thomas Hart","Secret",NA
"DC","Beatriz","Secret",NA
"DC","Jong Li","Secret",NA
"DC","M'yrnn J'onzz","Public",NA
"DC","Sha'sheen J'onzz","Public",NA
"DC","Douglas Hutton","Secret",NA
"DC","Alisand'r","Public",NA
"DC","B'Shi","Secret",NA
"DC","J'ahrl J'onzz","Public",NA
"DC","Shrike III","Secret",NA
"DC","Tybalt Bak'sar","Secret",NA
"DC","Valkus","Public",NA
"DC","Whisper A'Daire","Public",NA
"DC","Bombburst","Secret",NA
"DC","D'all","Public",NA
"DC","Fire Disciple","Secret",NA
"DC","Jakob Tolzmann","Public",NA
"DC","Kali Gari","Secret",NA
"DC","Magaan Van'n","Public",NA
"DC","Nu'bia","Public",NA
"DC","Rose D'Angelo","Public",NA
"DC","Utopian","Secret",NA
"DC","Dr. Morpheus","Secret",NA
"DC","Drakken","Secret",NA
"DC","Lance O'Casey","Public",NA
"DC","Ma'alefa'ak J'onzz","Secret",NA
"DC","Men's Room Louie","Public",NA
"DC","Shauna Harwood","Public",NA
"DC","Morella","Secret",NA
"DC","Pierce II","Secret",NA
"DC","Spider","Secret",NA
"DC","Tempus","Secret",NA
"DC","Valkyra","Public",NA
"DC","Vayla","Public",NA
"DC","Widow","Secret",NA
"DC","William O'Neil","Public",NA
"DC","Download II","Secret",NA
"DC","Arzaz","Secret",NA
"DC","Catapult","Secret",NA
"DC","Corrode","Secret",NA
"DC","Ephemera","Secret",NA
"DC","Faith O'Dare","Public",NA
"DC","Foreman","Secret",NA
"DC","Hardwire","Secret",NA
"DC","Heatseeker","Secret",NA
"DC","Lawrence Varvel","Public",NA
"DC","N'Takki","Secret",NA
"DC","Nameless One","Secret",NA
"DC","Oleand'r","Public",NA
"DC","Pellmell","Secret",NA
"DC","Signal Ray","Secret",NA
